transaction_id;timestamp;account_id;destination_account;amount;currency;transaction_type;channel;terminal_id;merchant_id;card_number_masked;auth_method;response_code;status;processing_time_ms;switch_id;is_suspicious;fraud_pattern;customer_segment;account_age_days;failed_txn_ratio_7d;avg_time_between_txns;avg_txn_amount_7d;txn_count_24h;hour_of_day;day_of_week;is_holiday;previous_response_code;merchant_category;merchant_risk_score;geo_distance_last_tx;device_risk_level;device_country
RTX86118_004;21:58.6;A001775;A000207;576.39;PEN;Transferencia;ATM;T0021;M0048;**** **** **** 4432;Biometría;0;Aprobada;373;SW02;0;NULL;Básico;142;2.72;36.7;600.47;2;17;2;0;5;E-commerce;76.97;1615.41;High;US
RTX86118_005;21:58.6;A001094;A001494;374.77;PEN;Transferencia;PLN;T0035;M0082;**** **** **** 6313;PIN;0;Aprobada;334;SW01;0;NULL;Regular;564;8.96;9.87;413.19;7;17;2;0;91;Retail;3.96;4825.23;High;PE
RTX86118_006;21:58.6;A000136;A000433;1370.57;PEN;Transferencia;APP;T0084;M0064;**** **** **** 8517;PIN;0;Aprobada;371;SW02;0;NULL;Premium;259;6.69;21.52;1469.93;9;17;2;0;91;E-commerce;74.26;3225.5;High;BR
RTX86118_007;21:58.6;A001530;A001198;648.37;PEN;Transferencia;ATM;T0029;M0018;**** **** **** 2489;PIN;0;Aprobada;212;SW02;0;NULL;Regular;1163;6.83;31.62;505.72;7;17;2;0;0;Travel;79.67;989.2;High;PE
RTX86118_008;21:58.6;A000789;A000782;897.87;PEN;Transferencia;WEB;T0033;M0071;**** **** **** 2876;Biometría;0;Aprobada;649;SW01;0;NULL;Básico;1232;2.51;0.78;973.56;6;17;2;0;0;Retail;4.54;828.65;Low;MX
RTX86118_009;21:58.6;A000602;A000891;245.66;PEN;Pago;ATM;T0065;M0098;**** **** **** 9317;PIN;0;Aprobada;740;SW01;0;NULL;Regular;978;3.17;73.78;250.44;10;17;2;0;5;Food & Beverage;41.28;3592.88;High;MX
RTX86119_010;21:59.6;A000314;A000766;1146.14;PEN;Pago;WEB;T0042;M0063;**** **** **** 2832;OTP;0;Aprobada;414;SW01;0;NULL;Regular;1472;1.95;101.04;940.33;10;17;2;0;0;E-commerce;37.22;91.66;High;BR
RTX86119_011;21:59.6;A000176;A001499;734.13;PEN;Pago;WEB;T0099;M0017;**** **** **** 8787;Biometría;0;Aprobada;269;SW01;0;NULL;Premium;187;4.13;47.92;834.13;7;17;2;0;5;Food & Beverage;57.7;3647.02;Medium;PE
RTX86119_012;21:59.6;A001903;A001105;1135.35;PEN;Pago;ATM;T0052;M0086;**** **** **** 8177;Biometría;0;Aprobada;562;SW02;0;NULL;Regular;510;9.7;82.21;922.3;6;17;2;0;0;Retail;78.69;348.91;Low;BR
RTX86119_013;21:59.6;A001205;A001135;352.87;PEN;Pago;AGT;T0010;M0091;**** **** **** 4750;PIN;0;Aprobada;132;SW01;0;NULL;Regular;51;1.82;102.28;259.51;4;17;2;0;91;Electronics;81.01;1503.76;High;PE
RTX86119_014;21:59.6;A001371;A000995;329.21;PEN;Pago;WEB;T0074;M0061;**** **** **** 8749;OTP;0;Aprobada;294;SW01;0;NULL;Premium;1168;4.48;71.37;338.92;6;17;2;0;96;Electronics;92.59;2393.63;High;MX
RTX86119_015;21:59.6;A000842;A000957;1297.12;PEN;Pago;AGT;T0008;M0052;**** **** **** 2790;PIN;0;Aprobada;296;SW02;0;NULL;Regular;862;7.52;100.54;1198.94;7;17;2;0;5;Electronics;58.44;1145.42;High;MX
RTX86119_016;21:59.6;A000571;A000948;382.21;PEN;Pago;PLN;T0071;M0013;**** **** **** 9856;PIN;0;Aprobada;195;SW01;0;NULL;Premium;1267;6.73;116.54;429.74;3;17;2;0;96;Retail;94.48;4056.16;High;US
RTX86119_017;21:59.6;A000995;A000986;328.48;PEN;Transferencia;AGT;T0022;M0049;**** **** **** 7396;OTP;0;Aprobada;565;SW01;0;NULL;Premium;559;1.69;13.17;344.34;9;17;2;0;96;Food & Beverage;34.86;1162.22;Low;US
RTX86119_018;21:59.6;A000318;A000389;452.09;PEN;Pago;WEB;T0095;M0070;**** **** **** 6138;PIN;0;Aprobada;151;SW01;0;NULL;Regular;193;9.16;85.38;430.13;9;17;2;0;5;Electronics;70.38;2914.06;Low;US
RTX86119_019;21:59.6;A000117;A001968;766.66;PEN;Pago;AGT;T0077;M0009;**** **** **** 7615;PIN;0;Aprobada;683;SW01;0;NULL;Premium;529;4.51;9.66;764.56;10;17;2;0;0;E-commerce;19.44;2337.87;High;MX
RTX86120_020;22:00.6;A000859;A001347;879.67;PEN;Transferencia;ATM;T0027;M0086;**** **** **** 4910;OTP;0;Aprobada;505;SW02;0;NULL;Regular;1103;1.09;66.17;899.68;8;17;2;0;91;Retail;78.69;3693.13;High;CO
RTX86120_021;22:00.6;A001903;A001540;1404.24;PEN;Pago;PLN;T0080;M0073;**** **** **** 2200;Biometría;0;Aprobada;318;SW01;0;NULL;Regular;510;9.7;82.21;1075.97;6;17;2;0;0;Electronics;93.44;2482.42;High;PE
RTX86120_022;22:00.6;A001801;A000501;560.6;PEN;Pago;PLN;T0070;M0091;**** **** **** 9666;PIN;0;Aprobada;783;SW02;0;NULL;Regular;117;2.14;90.26;476.34;2;17;2;0;5;Electronics;81.01;287.84;Low;PE
RTX86120_023;22:00.6;A000542;A000237;1335.67;PEN;Pago;ATM;T0037;M0078;**** **** **** 6617;PIN;0;Aprobada;803;SW01;0;NULL;Regular;213;4.55;62.16;1111.27;8;17;2;0;91;Electronics;9.96;4580.81;Low;MX
RTX86120_024;22:00.6;A001855;A001860;1270.69;PEN;Pago;PLN;T0036;M0006;**** **** **** 6464;PIN;0;Aprobada;752;SW01;0;NULL;Básico;1196;3.05;42.98;992.14;8;17;2;0;96;Electronics;14.2;1419.25;Low;MX
RTX86120_025;22:00.6;A001149;A000020;176.69;PEN;Pago;WEB;T0005;M0048;**** **** **** 8041;PIN;0;Aprobada;142;SW01;0;NULL;Premium;586;4.59;24.63;203.1;1;17;2;0;91;E-commerce;76.97;3487.82;High;MX
RTX86120_026;22:00.6;A000431;A001397;381.8;PEN;Pago;ATM;T0100;M0072;**** **** **** 3532;PIN;0;Aprobada;266;SW02;0;NULL;Regular;451;6.6;7.96;422.04;7;17;2;0;0;Retail;42.7;4724.33;High;US
RTX86120_027;22:00.6;A000368;A001509;1387.49;PEN;Transferencia;APP;T0035;M0021;**** **** **** 7267;PIN;0;Aprobada;581;SW01;0;NULL;Básico;1471;1.23;48.16;1537.75;8;17;2;0;91;Retail;27.41;4825.23;High;PE
RTX86120_028;22:00.6;A000626;A001681;1195.06;PEN;Pago;APP;T0004;M0085;**** **** **** 7528;OTP;0;Aprobada;385;SW01;0;NULL;Regular;404;1.59;42.29;1414.29;5;17;2;0;91;Retail;33.98;3504.55;Low;MX
RTX86120_029;22:00.6;A001314;A001044;605.52;PEN;Transferencia;AGT;T0015;M0034;**** **** **** 5349;PIN;0;Aprobada;211;SW01;0;NULL;Regular;1214;3.31;53.49;528.52;6;17;2;0;96;Retail;21.05;2797.16;High;PE
RTX86121_030;22:01.6;A001242;A001048;182.31;PEN;Pago;ATM;T0006;M0091;**** **** **** 1027;Biometría;0;Aprobada;651;SW02;0;NULL;Regular;719;9.5;82.56;213.33;4;17;2;0;91;Electronics;81.01;1287.31;High;BR
RTX86121_031;22:01.6;A000884;A000144;1423.82;PEN;Transferencia;WEB;T0041;M0085;**** **** **** 5920;Biometría;0;Aprobada;416;SW01;0;NULL;Premium;175;3.49;71.93;1228.89;5;17;2;0;5;Retail;33.98;2962.8;Low;BR
RTX86121_032;22:01.6;A000393;A000862;1000.74;PEN;Transferencia;APP;T0079;M0073;**** **** **** 7653;Biometría;0;Aprobada;100;SW02;0;NULL;Básico;17;3.09;2.45;805.69;10;17;2;0;91;Electronics;93.44;459.78;Medium;BR
RTX86121_033;22:01.6;A000953;A000905;668.82;PEN;Pago;WEB;T0061;M0095;**** **** **** 2389;OTP;0;Aprobada;627;SW01;0;NULL;Básico;1301;8.5;74.1;675.26;2;17;2;0;5;Travel;84.56;2682.12;High;PE
RTX86121_034;22:01.6;A001378;A000636;344.71;PEN;Pago;APP;T0004;M0006;**** **** **** 8784;Biometría;0;Aprobada;886;SW01;0;NULL;Premium;1374;7.01;114.67;312.73;10;17;2;0;5;Electronics;14.2;3504.55;Low;MX
RTX86121_035;22:01.6;A001472;A001427;582.13;PEN;Transferencia;APP;T0019;M0084;**** **** **** 2746;OTP;0;Aprobada;324;SW01;0;NULL;Premium;843;3.29;104.46;686.32;9;17;2;0;96;Retail;8.19;3248.05;Medium;BR
RTX86121_036;22:01.6;A000103;A001142;381.31;PEN;Pago;PLN;T0018;M0060;**** **** **** 8251;Biometría;0;Aprobada;836;SW02;0;NULL;Básico;562;3.45;32.17;348.28;9;17;2;0;96;Electronics;73.56;4123.06;Low;CO
RTX86121_037;22:01.6;A001838;A000326;1118.05;PEN;Transferencia;PLN;T0034;M0097;**** **** **** 5543;Biometría;0;Aprobada;596;SW01;0;NULL;Regular;1087;9.62;32.52;936.14;2;17;2;0;91;Electronics;68.34;2192.41;High;MX
RTX86121_038;22:01.6;A000481;A000557;510.41;PEN;Pago;APP;T0020;M0030;**** **** **** 3503;Biometría;0;Aprobada;319;SW02;0;NULL;Básico;1098;7.13;37.89;461.31;9;17;2;0;96;Retail;88.03;4635.71;Low;US
RTX86121_039;22:01.6;A000852;A000128;318.18;PEN;Transferencia;PLN;T0099;M0075;**** **** **** 7232;OTP;0;Aprobada;106;SW01;0;NULL;Premium;936;9.61;28.94;270.23;7;17;2;0;96;Electronics;0.39;3647.02;Medium;PE
RTX86122_040;22:02.6;A001103;A001531;1104.6;PEN;Pago;PLN;T0029;M0035;**** **** **** 8956;PIN;0;Aprobada;498;SW02;0;NULL;Premium;762;0.2;60.49;1148.31;7;17;2;0;5;Travel;69.82;989.2;High;PE
RTX86122_041;22:02.6;A001722;A000958;1380.12;PEN;Pago;PLN;T0076;M0073;**** **** **** 2375;Biometría;0;Aprobada;538;SW01;0;NULL;Básico;1318;7.53;95.98;1284.68;1;17;2;0;91;Electronics;93.44;4070.83;High;MX
RTX86122_042;22:02.6;A000777;A000671;325.37;PEN;Transferencia;ATM;T0098;M0049;**** **** **** 7906;OTP;0;Aprobada;183;SW02;0;NULL;Básico;338;7.93;86.98;349.61;1;17;2;0;91;Food & Beverage;34.86;4096.15;Medium;BR
RTX86122_043;22:02.6;A000460;A001332;112.24;PEN;Pago;AGT;T0032;M0026;**** **** **** 3496;PIN;0;Aprobada;229;SW01;0;NULL;Premium;1496;4.71;32.6;84.99;4;17;2;0;96;E-commerce;43.57;3209.73;High;PE
RTX86122_044;22:02.6;A001433;A000525;1152.68;PEN;Pago;WEB;T0078;M0096;**** **** **** 3683;OTP;0;Aprobada;210;SW01;0;NULL;Regular;527;0.94;2.21;1342.23;10;17;2;0;96;Electronics;77.19;691.08;Low;CO
RTX86122_045;22:02.6;A000813;A001929;1075.37;PEN;Pago;WEB;T0089;M0081;**** **** **** 2669;Biometría;0;Aprobada;891;SW01;0;NULL;Básico;1425;3.54;89.81;1120.67;2;17;2;0;0;Food & Beverage;62.83;1848.31;High;MX
RTX86122_046;22:02.6;A000712;A001092;648.28;PEN;Transferencia;AGT;T0065;M0083;**** **** **** 1207;OTP;0;Aprobada;601;SW02;0;NULL;Premium;999;4.31;82.24;765.23;8;17;2;0;5;Electronics;77.6;3592.88;High;MX
RTX86122_047;22:02.6;A000892;A000361;1103.36;PEN;Transferencia;WEB;T0069;M0100;**** **** **** 8616;OTP;0;Aprobada;848;SW02;0;NULL;Básico;1204;9.1;25.3;950.16;4;17;2;0;0;E-commerce;32.25;4322.19;Medium;BR
RTX86122_048;22:02.6;A000572;A001806;681.69;PEN;Transferencia;WEB;T0079;M0086;**** **** **** 6511;PIN;0;Aprobada;606;SW02;0;NULL;Premium;1267;6.73;116.54;539.16;4;17;2;0;91;Retail;78.69;459.78;Medium;BR
RTX86122_049;22:02.6;A001634;A000530;517.1;PEN;Transferencia;WEB;T0002;M0067;**** **** **** 2402;PIN;0;Aprobada;837;SW01;0;NULL;Regular;828;4.47;79.95;505.51;4;17;2;0;96;Electronics;11.42;4218.09;High;PE
RTX86123_050;22:03.6;A001323;A001458;741.32;PEN;Pago;AGT;T0038;M0029;**** **** **** 4986;OTP;0;Aprobada;779;SW02;0;NULL;Premium;1075;7.82;28.12;694.34;9;17;2;0;91;Electronics;30.11;2525.97;Low;MX
RTX86123_051;22:03.6;A000872;A001528;830.08;PEN;Transferencia;PLN;T0035;M0040;**** **** **** 4777;PIN;0;Aprobada;838;SW02;0;NULL;Regular;1434;2.09;50.72;630.68;9;17;2;0;5;Electronics;10.73;4825.23;High;PE
RTX86123_052;22:03.6;A000393;A000444;1110.52;PEN;Transferencia;WEB;T0098;M0068;**** **** **** 2647;PIN;0;Aprobada;403;SW02;0;NULL;Básico;17;3.09;2.45;877;1;17;2;0;5;Electronics;21.94;4096.15;Medium;BR
RTX86123_053;22:03.6;A000562;A000094;1461.7;PEN;Transferencia;APP;T0082;M0097;**** **** **** 2680;PIN;0;Aprobada;687;SW02;0;NULL;Premium;733;9.2;62.83;1373.06;6;17;2;0;5;Electronics;68.34;46.82;Low;CO
RTX86123_054;22:03.6;A001978;A000106;386.19;PEN;Transferencia;AGT;T0009;M0052;**** **** **** 2213;Biometría;0;Aprobada;744;SW02;0;NULL;Regular;437;4.96;11.57;299.63;10;17;2;0;91;Electronics;58.44;1432.02;High;PE
RTX86123_055;22:03.6;A000175;A000509;186.49;PEN;Transferencia;WEB;T0077;M0080;**** **** **** 9561;OTP;0;Aprobada;561;SW01;0;NULL;Premium;187;4.13;47.92;158.27;10;17;2;0;96;Electronics;3.8;2337.87;High;MX
RTX86123_056;22:03.6;A000626;A001165;935.33;PEN;Pago;APP;T0081;M0028;**** **** **** 2330;PIN;0;Aprobada;345;SW02;0;NULL;Regular;404;1.59;42.29;689.84;1;17;2;0;96;Electronics;7.85;3155;High;BR
RTX86123_057;22:03.6;A000923;A001412;894.78;PEN;Transferencia;AGT;T0030;M0037;**** **** **** 8438;PIN;0;Aprobada;803;SW02;0;NULL;Premium;249;4.87;70.75;744.71;10;17;2;0;5;E-commerce;8.87;776.24;Low;MX
RTX86123_058;22:03.6;A000871;A000236;821.4;PEN;Pago;ATM;T0019;M0010;**** **** **** 3718;OTP;0;Aprobada;709;SW01;0;NULL;Regular;1434;2.09;50.72;808.75;5;17;2;0;96;Electronics;37.25;3248.05;Medium;BR
RTX86123_059;22:03.6;A000255;A000960;1036.13;PEN;Transferencia;ATM;T0065;M0070;**** **** **** 8172;PIN;0;Aprobada;712;SW02;0;NULL;Regular;102;5.44;36.24;949.11;6;17;2;0;91;Electronics;70.38;3592.88;High;MX
RTX86124_060;22:04.6;A000053;A000188;351.1;PEN;Pago;ATM;T0074;M0006;**** **** **** 8708;Biometría;0;Aprobada;767;SW01;0;NULL;Regular;1060;3.92;106.73;294.6;10;17;2;0;96;Electronics;14.2;2393.63;High;MX
RTX86124_061;22:04.6;A001301;A001668;742.67;PEN;Pago;PLN;T0045;M0053;**** **** **** 6260;Biometría;0;Aprobada;207;SW02;0;NULL;Básico;985;7.97;56.59;642.34;8;17;2;0;91;Electronics;51.37;4940.49;Medium;MX
RTX86124_062;22:04.6;A001357;A001936;606.67;PEN;Pago;PLN;T0012;M0041;**** **** **** 6296;PIN;0;Aprobada;891;SW02;0;NULL;Premium;1488;4.55;12.52;580.76;1;17;2;0;96;Retail;9.89;2584.78;Low;PE
RTX86124_063;22:04.6;A000847;A000112;289.5;PEN;Transferencia;WEB;T0097;M0064;**** **** **** 1845;PIN;0;Aprobada;373;SW02;0;NULL;Básico;276;9.89;43.92;336.93;8;17;2;0;96;E-commerce;74.26;4300.14;Medium;BR
RTX86124_064;22:04.6;A000249;A000060;1459.99;PEN;Pago;APP;T0040;M0071;**** **** **** 7684;PIN;0;Aprobada;330;SW01;0;NULL;Premium;1428;7.5;73.2;1688.43;8;17;2;0;0;Retail;4.54;4640.41;High;CO
RTX86124_065;22:04.6;A001327;A001705;239.42;PEN;Transferencia;WEB;T0091;M0035;**** **** **** 8905;OTP;0;Aprobada;349;SW02;0;NULL;Regular;500;4.65;16.98;184.91;4;17;2;0;5;Travel;69.82;3466.26;Low;MX
RTX86124_066;22:04.6;A001770;A000143;421.61;PEN;Transferencia;ATM;T0065;M0035;**** **** **** 5634;Biometría;0;Aprobada;405;SW01;0;NULL;Regular;1257;1.15;88.52;417.38;8;17;2;0;5;Travel;69.82;3592.88;High;MX
RTX86124_067;22:04.6;A000915;A001104;731.67;PEN;Transferencia;WEB;T0098;M0070;**** **** **** 8460;OTP;0;Aprobada;293;SW02;0;NULL;Premium;710;8.95;6.04;599.53;7;17;2;0;5;Electronics;70.38;4096.15;Medium;BR
RTX86124_068;22:04.6;A001754;A001589;622.05;PEN;Transferencia;PLN;T0091;M0049;**** **** **** 3492;OTP;0;Aprobada;137;SW02;0;NULL;Regular;194;5.57;34.83;735.68;6;17;2;0;0;Food & Beverage;34.86;3466.26;Low;MX
RTX86124_069;22:04.6;A001791;A001731;666.06;PEN;Transferencia;AGT;T0093;M0019;**** **** **** 3529;PIN;0;Aprobada;580;SW02;0;NULL;Regular;1412;4.58;107.05;554.5;10;17;2;0;96;Electronics;60.29;3806.68;High;BR
RTX86125_070;22:05.6;A001331;A000165;1279.13;PEN;Transferencia;ATM;T0081;M0092;**** **** **** 9864;PIN;0;Aprobada;732;SW02;0;NULL;Básico;1273;6.08;76.12;1299.06;5;17;2;0;5;Retail;76.79;3155;High;BR
RTX86125_071;22:05.6;A001530;A000186;656.62;PEN;Pago;AGT;T0057;M0022;**** **** **** 1474;PIN;0;Aprobada;432;SW02;0;NULL;Regular;1163;6.83;31.62;555.95;6;17;2;0;96;Travel;29.82;1871.64;Low;MX
RTX86125_072;22:05.6;A000299;A000501;801.44;PEN;Pago;APP;T0023;M0011;**** **** **** 4945;OTP;0;Aprobada;697;SW02;0;NULL;Básico;860;5.29;46.33;745.8;5;17;2;0;96;Food & Beverage;11.04;1711.18;Medium;CO
RTX86125_073;22:05.6;A000523;A001366;24;PEN;Transferencia;ATM;T0087;M0070;**** **** **** 2210;OTP;0;Aprobada;453;SW01;0;NULL;Premium;1048;0.24;119.16;20.39;7;17;2;0;91;Electronics;70.38;2265.35;Low;PE
RTX86125_074;22:05.6;A000936;A001732;460.16;PEN;Transferencia;PLN;T0014;M0031;**** **** **** 6881;Biometría;0;Aprobada;402;SW02;0;NULL;Regular;1392;4.43;86.4;390.04;7;17;2;0;91;Electronics;99.96;1223.47;Low;CO
RTX86125_075;22:05.6;A000017;A001160;1298.95;PEN;Pago;WEB;T0096;M0064;**** **** **** 4770;Biometría;0;Aprobada;460;SW02;0;NULL;Regular;768;2.56;55.83;1032.75;5;17;2;0;5;E-commerce;74.26;62.13;Medium;PE
RTX86125_076;22:05.6;A001287;A000199;1356.07;PEN;Pago;ATM;T0057;M0005;**** **** **** 3153;PIN;0;Aprobada;402;SW02;0;NULL;Regular;968;8.85;43.94;1230.97;4;17;2;0;5;E-commerce;0.73;1871.64;Low;MX
RTX86125_077;22:05.6;A001611;A001105;1315.93;PEN;Transferencia;WEB;T0065;M0035;**** **** **** 5210;OTP;0;Aprobada;402;SW01;0;NULL;Regular;392;2.17;47.7;1144.01;2;17;2;0;96;Travel;69.82;3592.88;High;MX
RTX86125_078;22:05.6;A001973;A000155;219.73;PEN;Pago;PLN;T0072;M0047;**** **** **** 7464;PIN;0;Aprobada;370;SW01;0;NULL;Regular;853;9.74;57.76;203.78;5;17;2;0;96;Electronics;19.25;2669.76;Low;US
RTX86125_079;22:05.6;A001685;A001308;1411.03;PEN;Pago;APP;T0061;M0004;**** **** **** 4626;Biometría;0;Aprobada;164;SW02;0;NULL;Regular;730;5.18;25.4;1315.27;5;17;2;0;96;Travel;37.95;2682.12;High;PE
RTX86126_080;22:06.6;A000239;A000287;77.57;PEN;Pago;ATM;T0064;M0015;**** **** **** 4846;Biometría;0;Aprobada;238;SW01;0;NULL;Regular;596;3.3;105.27;68.69;9;17;2;0;96;Retail;98.01;4868.55;Medium;MX
RTX86126_081;22:06.6;A001203;A001521;1092.63;PEN;Transferencia;AGT;T0063;M0079;**** **** **** 5583;PIN;0;Aprobada;806;SW02;0;NULL;Básico;1119;1.52;74.77;1007.07;4;17;2;0;91;Electronics;85.57;4209.33;High;BR
RTX86126_082;22:06.6;A000204;A001405;557.33;PEN;Transferencia;AGT;T0051;M0036;**** **** **** 3001;OTP;0;Aprobada;193;SW01;0;NULL;Regular;1497;4.29;86.13;568.95;10;17;2;0;0;Food & Beverage;7.2;4764.77;Low;CO
RTX86126_083;22:06.6;A000104;A001612;506.93;PEN;Pago;WEB;T0027;M0009;**** **** **** 4538;PIN;0;Aprobada;436;SW01;0;NULL;Básico;562;3.45;32.17;554.74;10;17;2;0;0;E-commerce;19.44;3693.13;High;CO
RTX86126_084;22:06.6;A000568;A001759;1476.2;PEN;Pago;WEB;T0033;M0023;**** **** **** 1422;PIN;0;Aprobada;115;SW01;0;NULL;Premium;37;5.96;112.88;1615.28;10;17;2;0;91;Food & Beverage;49.92;828.65;Low;MX
RTX86126_085;22:06.6;A000033;A000357;405.4;PEN;Pago;PLN;T0068;M0015;**** **** **** 8802;OTP;0;Aprobada;896;SW01;0;NULL;Premium;1141;9.21;36.96;404.12;8;17;2;0;5;Retail;98.01;3507.9;High;PE
RTX86126_086;22:06.6;A001937;A001260;74.61;PEN;Transferencia;PLN;T0083;M0004;**** **** **** 8847;OTP;0;Aprobada;536;SW01;0;NULL;Regular;1485;6.12;82.55;70.52;8;17;2;0;0;Travel;37.95;4291.25;Low;MX
RTX86126_087;22:06.6;A001842;A000166;489.95;PEN;Pago;AGT;T0017;M0036;**** **** **** 7240;Biometría;0;Aprobada;643;SW02;0;NULL;Premium;136;7.63;63.41;466.81;7;17;2;0;0;Food & Beverage;7.2;105.6;High;PE
RTX86126_088;22:06.6;A001625;A001438;180.48;PEN;Pago;PLN;T0058;M0030;**** **** **** 6553;OTP;0;Aprobada;508;SW02;0;NULL;Regular;71;8.55;80.13;134.92;7;17;2;0;91;Retail;88.03;107.82;High;MX
RTX86126_089;22:06.6;A001363;A000523;567.71;PEN;Pago;PLN;T0009;M0012;**** **** **** 2527;OTP;0;Aprobada;198;SW01;0;NULL;Premium;1186;4.03;21.32;503.17;3;17;2;0;0;E-commerce;43;1432.02;High;PE
RTX86127_090;22:07.6;A001202;A001960;846.76;PEN;Transferencia;AGT;T0053;M0046;**** **** **** 1842;OTP;0;Aprobada;714;SW02;0;NULL;Regular;82;8.43;74.22;636.59;9;17;2;0;5;Electronics;65.52;1805.62;High;MX
RTX86127_091;22:07.6;A000317;A001345;728.46;PEN;Pago;ATM;T0072;M0048;**** **** **** 5564;Biometría;0;Aprobada;331;SW01;0;NULL;Regular;193;9.16;85.38;817.75;10;17;2;0;0;E-commerce;76.97;2669.76;Low;US
RTX86127_092;22:07.6;A001248;A001903;990.17;PEN;Transferencia;AGT;T0024;M0035;**** **** **** 6567;OTP;0;Aprobada;106;SW02;0;NULL;Regular;1388;5.06;63.35;764.04;7;17;2;0;0;Travel;69.82;4637.05;Low;MX
RTX86127_093;22:07.6;A000291;A001518;953.43;PEN;Pago;AGT;T0096;M0068;**** **** **** 7163;OTP;0;Aprobada;564;SW01;0;NULL;Regular;1308;9.9;87.89;843.81;6;17;2;0;0;Electronics;21.94;62.13;Medium;PE
RTX86127_094;22:07.6;A001810;A000108;241.81;PEN;Pago;AGT;T0035;M0057;**** **** **** 8957;Biometría;0;Aprobada;552;SW02;0;NULL;Regular;816;0.4;3.17;195.33;9;17;2;0;0;Electronics;77.81;4825.23;High;PE
RTX86127_095;22:07.6;A000707;A000881;175.23;PEN;Transferencia;WEB;T0086;M0040;**** **** **** 4612;OTP;0;Aprobada;713;SW01;0;NULL;Premium;1290;7.08;105.22;140.57;4;17;2;0;5;Electronics;10.73;4929.83;High;MX
RTX86127_096;22:07.6;A001566;A000524;441.28;PEN;Pago;AGT;T0064;M0096;**** **** **** 3878;PIN;0;Aprobada;489;SW02;0;NULL;Básico;665;3.71;100.08;359.67;9;17;2;0;91;Electronics;77.19;4868.55;Medium;MX
RTX86127_097;22:07.6;A000148;A000814;1294.03;PEN;Pago;PLN;T0003;M0059;**** **** **** 6129;Biometría;0;Aprobada;539;SW01;0;NULL;Premium;849;0.22;117.62;1364.88;7;17;2;0;91;Electronics;65.95;2325.24;Low;MX
RTX86127_098;22:07.6;A000236;A000830;41.08;PEN;Transferencia;APP;T0080;M0059;**** **** **** 2443;OTP;0;Aprobada;208;SW02;0;NULL;Regular;1150;1.22;48.54;40.85;9;17;2;0;0;Electronics;65.95;2482.42;High;PE
RTX86127_099;22:07.6;A000811;A001783;472.31;PEN;Transferencia;APP;T0043;M0100;**** **** **** 2251;Biometría;0;Aprobada;748;SW01;0;NULL;Premium;569;5.28;96.85;451.04;6;17;2;0;91;E-commerce;32.25;1146.84;High;MX
RTX86135_000;22:15.9;A001310;A000229;47.27;PEN;Transferencia;APP;T0029;M0018;**** **** **** 9935;PIN;0;Aprobada;704;SW01;0;NULL;Regular;618;2.27;108.76;33.79;4;17;2;0;5;Travel;79.67;989.2;High;PE
RTX86135_001;22:15.9;A001035;A001233;49.54;PEN;Pago;WEB;T0054;M0029;**** **** **** 5557;PIN;0;Aprobada;877;SW02;0;NULL;Regular;784;5.5;82.79;51.97;6;17;2;0;91;Electronics;30.11;2946.86;High;MX
RTX86135_002;22:15.9;A000319;A000441;1436.25;PEN;Transferencia;AGT;T0012;M0049;**** **** **** 6881;OTP;0;Aprobada;718;SW01;0;NULL;Regular;541;4.93;27.15;1036.58;8;17;2;0;0;Food & Beverage;34.86;2584.78;Low;PE
RTX86135_003;22:15.9;A001993;A001889;574.02;PEN;Transferencia;WEB;T0047;M0074;**** **** **** 2139;PIN;0;Aprobada;777;SW01;0;NULL;Premium;714;2.07;16.55;484.87;2;17;2;0;5;Electronics;38.61;819.83;Medium;BR
RTX86135_004;22:15.9;A001775;A000207;576.39;PEN;Transferencia;ATM;T0021;M0048;**** **** **** 4432;Biometría;0;Aprobada;373;SW02;0;NULL;Básico;142;2.72;36.7;600.47;2;17;2;0;5;E-commerce;76.97;1615.41;High;US
RTX86135_005;22:15.9;A001094;A001494;374.77;PEN;Transferencia;PLN;T0035;M0082;**** **** **** 6313;PIN;0;Aprobada;334;SW01;0;NULL;Regular;564;8.96;9.87;413.19;7;17;2;0;91;Retail;3.96;4825.23;High;PE
RTX86135_006;22:15.9;A000136;A000433;1370.57;PEN;Transferencia;APP;T0084;M0064;**** **** **** 8517;PIN;0;Aprobada;371;SW02;0;NULL;Premium;259;6.69;21.52;1469.93;9;17;2;0;91;E-commerce;74.26;3225.5;High;BR
RTX86135_007;22:15.9;A001530;A001198;648.37;PEN;Transferencia;ATM;T0029;M0018;**** **** **** 2489;PIN;0;Aprobada;212;SW02;0;NULL;Regular;1163;6.83;31.62;505.72;7;17;2;0;0;Travel;79.67;989.2;High;PE
RTX86135_008;22:15.9;A000789;A000782;897.87;PEN;Transferencia;WEB;T0033;M0071;**** **** **** 2876;Biometría;0;Aprobada;649;SW01;0;NULL;Básico;1232;2.51;0.78;973.56;6;17;2;0;0;Retail;4.54;828.65;Low;MX
RTX86135_009;22:15.9;A000602;A000891;245.66;PEN;Pago;ATM;T0065;M0098;**** **** **** 9317;PIN;0;Aprobada;740;SW01;0;NULL;Regular;978;3.17;73.78;250.44;10;17;2;0;5;Food & Beverage;41.28;3592.88;High;MX
